open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
2024-05-03 00:00:00+00:00,2985.99,3126.36,2960.43,3104.06,184.4271,2024-05-03 23:59:59.999000+00:00,561315.1968,2760,91.2806,278005.550123,0
2024-05-04 00:00:00+00:00,3103.26,3167.55,3098.01,3116.68,158.8504,2024-05-04 23:59:59.999000+00:00,496384.629117,2197,85.0184,265937.448573,0
2024-05-05 00:00:00+00:00,3119.19,3170.15,3072.42,3137.1,120.6842,2024-05-05 23:59:59.999000+00:00,377518.354625,1969,86.2495,270294.153478,0
2024-05-06 00:00:00+00:00,3137.45,3219.0,3047.71,3063.02,290.6288,2024-05-06 23:59:59.999000+00:00,907500.500979,3468,149.2577,467739.022756,0
2024-05-07 00:00:00+00:00,3064.25,3128.18,3007.2,3010.0,119.4958,2024-05-07 23:59:59.999000+00:00,366008.153859,2596,61.916,189831.879796,0
2024-05-08 00:00:00+00:00,3009.06,3037.74,2936.02,2976.3,258.847,2024-05-08 23:59:59.999000+00:00,776587.640086,2487,124.3192,373089.449079,0
2024-05-09 00:00:00+00:00,2973.0,3058.63,2950.27,3037.47,117.5719,2024-05-09 23:59:59.999000+00:00,352513.34994,1788,49.6569,149329.047358,0
2024-05-10 00:00:00+00:00,3035.02,3053.05,2880.4,2910.0,215.1168,2024-05-10 23:59:59.999000+00:00,636509.217345,2447,82.7448,246937.693304,0
2024-05-11 00:00:00+00:00,2910.0,2944.77,2890.01,2913.85,68.3572,2024-05-11 23:59:59.999000+00:00,199475.53747,1308,27.4219,80060.661792,0
2024-05-12 00:00:00+00:00,2911.04,2954.36,2903.03,2933.07,62.0438,2024-05-12 23:59:59.999000+00:00,181841.553739,1032,41.4773,121628.025414,0
2024-05-13 00:00:00+00:00,2929.95,2995.64,2866.0,2949.59,172.2811,2024-05-13 23:59:59.999000+00:00,505247.207833,2666,91.9256,269881.563616,0
2024-05-14 00:00:00+00:00,2953.81,2960.76,2864.0,2883.11,141.9804,2024-05-14 23:59:59.999000+00:00,412253.586812,1930,50.6668,147477.315946,0
2024-05-15 00:00:00+00:00,2882.9,3040.6,2864.95,3034.47,245.6734,2024-05-15 23:59:59.999000+00:00,732047.665696,2665,139.2467,414617.335951,0
2024-05-16 00:00:00+00:00,3035.9,3041.23,2925.0,2946.39,151.2147,2024-05-16 23:59:59.999000+00:00,451024.130172,2237,65.1664,194794.764944,0
2024-05-17 00:00:00+00:00,2946.31,3119.12,2935.28,3092.08,218.4658,2024-05-17 23:59:59.999000+00:00,668267.565374,3125,155.106,474643.069643,0
2024-05-18 00:00:00+00:00,3091.11,3142.99,3086.37,3119.63,133.505,2024-05-18 23:59:59.999000+00:00,415656.125656,2033,96.2655,299773.145932,0
2024-05-19 00:00:00+00:00,3121.17,3136.7,3054.7,3072.22,105.7071,2024-05-19 23:59:59.999000+00:00,326729.621417,1802,55.5779,171716.354604,0
2024-05-20 00:00:00+00:00,3074.53,3672.25,3048.67,3659.08,932.0101,2024-05-20 23:59:59.999000+00:00,3186776.062631,9778,679.0909,2330390.345623,0
2024-05-21 00:00:00+00:00,3659.12,3817.87,3578.0,3788.16,2274.3545,2024-05-21 23:59:59.999000+00:00,8444738.466173,17534,1202.7446,4476715.85958,0
2024-05-22 00:00:00+00:00,3784.94,3799.99,3655.07,3741.27,621.6868,2024-05-22 23:59:59.999000+00:00,2327590.507986,5401,388.2035,1454673.800765,0
2024-05-23 00:00:00+00:00,3741.05,3945.9,3574.49,3782.63,1808.8549,2024-05-23 23:59:59.999000+00:00,6867882.883389,13996,1030.511,3920926.726748,0
2024-05-24 00:00:00+00:00,3782.63,3828.38,3639.37,3733.79,460.0126,2024-05-24 23:59:59.999000+00:00,1715801.596668,4956,180.6767,675543.651879,0
2024-05-25 00:00:00+00:00,3733.79,3777.74,3716.24,3748.19,145.1726,2024-05-25 23:59:59.999000+00:00,544207.730802,2077,68.895,258046.44934,0
2024-05-26 00:00:00+00:00,3747.58,3874.49,3733.01,3828.23,294.6989,2024-05-26 23:59:59.999000+00:00,1126257.760306,4442,199.7769,764081.992842,0
2024-05-27 00:00:00+00:00,3827.41,3967.42,3824.62,3891.97,403.0878,2024-05-27 23:59:59.999000+00:00,1575730.508123,5779,265.0221,1036888.279742,0
2024-05-28 00:00:00+00:00,3895.81,3929.06,3775.66,3841.22,463.1537,2024-05-28 23:59:59.999000+00:00,1779036.825642,3988,239.1738,918527.290232,0
2024-05-29 00:00:00+00:00,3842.16,3885.54,3746.69,3768.18,239.9302,2024-05-29 23:59:59.999000+00:00,911103.880074,2923,112.5025,428835.422156,0
2024-05-30 00:00:00+00:00,3766.73,3819.87,3704.39,3751.63,228.0974,2024-05-30 23:59:59.999000+00:00,859774.872718,3067,133.8081,505485.341032,0
2024-05-31 00:00:00+00:00,3746.38,3843.57,3726.18,3766.81,259.4419,2024-05-31 23:59:59.999000+00:00,978671.604973,2954,136.8168,516991.529047,0
2024-06-01 00:00:00+00:00,3760.76,3831.1,3751.97,3816.22,119.395,2024-06-01 23:59:59.999000+00:00,453687.51849,1493,80.7768,307235.413848,0
2024-06-02 00:00:00+00:00,3816.74,3836.99,3754.61,3785.36,142.6248,2024-06-02 23:59:59.999000+00:00,541011.974197,1854,90.6601,344270.563231,0
2024-06-03 00:00:00+00:00,3780.25,3849.73,3761.54,3775.62,263.2873,2024-06-03 23:59:59.999000+00:00,1000281.694777,2452,173.0138,658166.894226,0
2024-06-04 00:00:00+00:00,3771.58,3831.36,3744.44,3813.47,330.1227,2024-06-04 23:59:59.999000+00:00,1254865.39854,2330,162.1524,617013.964067,0
2024-06-05 00:00:00+00:00,3810.83,3885.55,3779.21,3860.76,554.1507,2024-06-05 23:59:59.999000+00:00,2119892.855505,3924,235.8038,904001.948544,0
2024-06-06 00:00:00+00:00,3860.76,3874.09,3762.8,3813.78,285.6934,2024-06-06 23:59:59.999000+00:00,1094639.86554,2988,153.2701,588204.737341,0
2024-06-07 00:00:00+00:00,3812.58,3839.48,3600.0,3677.7,539.4931,2024-06-07 23:59:59.999000+00:00,2001851.590898,3920,184.4734,688057.250759,0
2024-06-08 00:00:00+00:00,3677.31,3709.08,3664.78,3684.98,80.6696,2024-06-08 23:59:59.999000+00:00,296883.314467,1679,36.5605,134594.853234,0
2024-06-09 00:00:00+00:00,3680.9,3721.45,3668.54,3711.62,79.0,2024-06-09 23:59:59.999000+00:00,292104.465027,1092,51.6385,191015.630243,0
2024-06-10 00:00:00+00:00,3707.82,3713.26,3648.78,3666.01,128.5646,2024-06-10 23:59:59.999000+00:00,472849.961493,1635,52.3291,192826.707058,0
2024-06-11 00:00:00+00:00,3669.78,3672.98,3434.26,3501.13,354.2056,2024-06-11 23:59:59.999000+00:00,1249453.843568,4013,121.3756,428740.489596,0
2024-06-12 00:00:00+00:00,3501.13,3651.11,3466.77,3561.35,373.0065,2024-06-12 23:59:59.999000+00:00,1332837.675243,3361,228.6335,817733.076552,0
2024-06-13 00:00:00+00:00,3560.91,3560.91,3430.67,3467.97,185.5862,2024-06-13 23:59:59.999000+00:00,647364.465143,2738,95.8674,334759.511912,0
2024-06-14 00:00:00+00:00,3470.4,3530.34,3363.98,3480.36,277.5433,2024-06-14 23:59:59.999000+00:00,958671.441086,3384,148.2045,513782.939188,0
2024-06-15 00:00:00+00:00,3479.88,3592.57,3473.41,3565.48,303.1579,2024-06-15 23:59:59.999000+00:00,1074196.672311,2454,195.7906,693789.089598,0
2024-06-16 00:00:00+00:00,3568.63,3652.07,3542.66,3623.11,80.5653,2024-06-16 23:59:59.999000+00:00,290117.10693,1702,48.7513,175821.993852,0
2024-06-17 00:00:00+00:00,3623.03,3637.95,3467.16,3512.94,270.8676,2024-06-17 23:59:59.999000+00:00,956559.115712,3170,146.3719,515747.137293,0
2024-06-18 00:00:00+00:00,3511.16,3514.67,3360.0,3483.02,333.6411,2024-06-18 23:59:59.999000+00:00,1143497.284707,3767,154.0094,527428.619344,0
2024-06-19 00:00:00+00:00,3482.33,3586.21,3465.99,3557.69,202.1724,2024-06-19 23:59:59.999000+00:00,716607.793386,3007,126.1543,447378.561023,0
2024-06-20 00:00:00+00:00,3559.06,3624.22,3487.8,3516.12,137.9032,2024-06-20 23:59:59.999000+00:00,488665.043903,2652,50.3862,179118.006662,0
2024-06-21 00:00:00+00:00,3512.06,3546.63,3447.6,3517.78,182.9067,2024-06-21 23:59:59.999000+00:00,639261.677397,2578,92.7326,323987.701348,0
2024-06-22 00:00:00+00:00,3519.67,3519.67,3476.51,3497.6,42.7604,2024-06-22 23:59:59.999000+00:00,149629.564604,932,34.856,121994.400925,0
2024-06-23 00:00:00+00:00,3496.19,3520.66,3409.11,3419.71,83.5785,2024-06-23 23:59:59.999000+00:00,289122.442865,1323,36.7958,127176.672862,0
2024-06-24 00:00:00+00:00,3421.21,3433.61,3244.79,3350.0,449.6555,2024-06-24 23:59:59.999000+00:00,1494797.997907,4472,186.7739,621850.207442,0
2024-06-25 00:00:00+00:00,3353.41,3427.58,3337.95,3397.27,144.8649,2024-06-25 23:59:59.999000+00:00,490053.776724,1775,76.6077,259170.850663,0
2024-06-26 00:00:00+00:00,3394.63,3424.89,3327.91,3368.84,135.7505,2024-06-26 23:59:59.999000+00:00,459302.391983,1682,73.3257,248314.999005,0
2024-06-27 00:00:00+00:00,3371.87,3476.51,3362.9,3448.3,104.1107,2024-06-27 23:59:59.999000+00:00,357433.643837,1693,64.0631,219915.960623,0
2024-06-28 00:00:00+00:00,3451.04,3485.8,3367.9,3380.86,151.7361,2024-06-28 23:59:59.999000+00:00,517501.129051,1908,57.8015,197877.938716,0
2024-06-29 00:00:00+00:00,3381.56,3407.17,3373.22,3378.22,54.5469,2024-06-29 23:59:59.999000+00:00,184849.692123,751,19.8143,67144.523788,0
2024-06-30 00:00:00+00:00,3379.82,3458.6,3356.72,3442.29,106.0491,2024-06-30 23:59:59.999000+00:00,361145.868197,1426,51.2546,174633.105354,0
2024-07-01 00:00:00+00:00,3441.24,3522.86,3425.09,3443.86,112.8212,2024-07-01 23:59:59.999000+00:00,392087.119003,1931,69.6411,242570.66448,0
2024-07-02 00:00:00+00:00,3441.8,3463.61,3402.5,3422.16,118.5837,2024-07-02 23:59:59.999000+00:00,407008.028653,1234,40.0327,137416.759215,0
2024-07-03 00:00:00+00:00,3420.98,3432.31,3255.0,3297.53,197.5174,2024-07-03 23:59:59.999000+00:00,654893.76589,2472,91.5788,302838.713416,0
2024-07-04 00:00:00+00:00,3299.63,3312.72,3051.96,3059.9,467.2813,2024-07-04 23:59:59.999000+00:00,1473189.112401,4267,176.39,556128.337702,0
2024-07-05 00:00:00+00:00,3058.33,3113.01,2828.01,2987.07,442.2796,2024-07-05 23:59:59.999000+00:00,1305969.770722,4698,173.2345,510095.924949,0
2024-07-06 00:00:00+00:00,2987.31,3081.35,2960.0,3075.54,93.184,2024-07-06 23:59:59.999000+00:00,282139.299338,1699,43.4222,131128.12881,0
2024-07-07 00:00:00+00:00,3067.82,3075.74,2929.9,2935.84,133.8865,2024-07-07 23:59:59.999000+00:00,400425.033465,1922,53.2731,159559.188882,0
2024-07-08 00:00:00+00:00,2936.13,3094.68,2828.82,3018.87,270.6138,2024-07-08 23:59:59.999000+00:00,805687.080579,4162,101.9291,304376.399509,0
2024-07-09 00:00:00+00:00,3020.01,3113.22,3005.5,3061.44,126.7339,2024-07-09 23:59:59.999000+00:00,388580.138774,2520,80.3497,246704.564965,0
2024-07-10 00:00:00+00:00,3065.39,3150.85,3025.37,3099.21,181.8286,2024-07-10 23:59:59.999000+00:00,565052.69622,2315,94.1103,292827.010169,0
2024-07-11 00:00:00+00:00,3096.92,3215.28,3055.58,3100.02,188.7596,2024-07-11 23:59:59.999000+00:00,590003.4997,2747,113.5702,355078.498124,0
2024-07-12 00:00:00+00:00,3100.34,3156.92,3047.71,3134.76,164.0836,2024-07-12 23:59:59.999000+00:00,509252.925562,2465,66.2622,205403.384296,0
2024-07-13 00:00:00+00:00,3132.67,3198.76,3112.29,3173.03,145.307,2024-07-13 23:59:59.999000+00:00,458884.619109,1555,78.0861,246830.705232,0
2024-07-14 00:00:00+00:00,3177.18,3266.66,3164.53,3245.09,176.9326,2024-07-14 23:59:59.999000+00:00,566929.265725,2287,108.0061,345959.661534,0
2024-07-15 00:00:00+00:00,3245.73,3488.78,3234.16,3475.01,250.7981,2024-07-15 23:59:59.999000+00:00,841399.075235,4392,170.6474,571392.621233,0
2024-07-16 00:00:00+00:00,3477.73,3489.98,3347.49,3443.28,338.5714,2024-07-16 23:59:59.999000+00:00,1164967.550961,3923,137.5785,473102.30418,0
2024-07-17 00:00:00+00:00,3445.01,3514.29,3378.26,3389.9,215.7154,2024-07-17 23:59:59.999000+00:00,743163.547801,3072,121.1857,418062.40853,0
2024-07-18 00:00:00+00:00,3388.7,3488.78,3383.47,3429.92,220.8623,2024-07-18 23:59:59.999000+00:00,755314.121573,2685,56.8183,195046.670766,0
2024-07-19 00:00:00+00:00,3429.79,3539.05,3390.0,3506.09,281.9234,2024-07-19 23:59:59.999000+00:00,977722.625924,3118,132.036,460154.536923,0
2024-07-20 00:00:00+00:00,3502.99,3539.91,3481.09,3520.57,116.4631,2024-07-20 23:59:59.999000+00:00,408381.792998,1441,33.7424,118329.716826,0
2024-07-21 00:00:00+00:00,3518.64,3546.42,3413.5,3534.72,190.963,2024-07-21 23:59:59.999000+00:00,665813.021374,2835,101.92,355832.96348,0
2024-07-22 00:00:00+00:00,3537.77,3559.76,3424.06,3441.54,189.7747,2024-07-22 23:59:59.999000+00:00,661747.137316,3193,87.9783,306883.906663,0
2024-07-23 00:00:00+00:00,3438.84,3538.45,3390.0,3482.5,287.145,2024-07-23 23:59:59.999000+00:00,998324.035962,4349,179.4385,625317.738698,0
2024-07-24 00:00:00+00:00,3483.38,3485.52,3313.03,3333.85,343.6381,2024-07-24 23:59:59.999000+00:00,1166356.368148,3084,132.1953,449513.18104,0
2024-07-25 00:00:00+00:00,3334.91,3343.59,3100.0,3178.08,412.7127,2024-07-25 23:59:59.999000+00:00,1314386.96401,4666,157.5188,501527.508042,0
2024-07-26 00:00:00+00:00,3181.77,3284.05,3179.62,3274.46,195.1838,2024-07-26 23:59:59.999000+00:00,633251.454,2241,92.9017,300987.482057,0
2024-07-27 00:00:00+00:00,3275.72,3327.16,3182.0,3249.22,233.9824,2024-07-27 23:59:59.999000+00:00,763165.561546,3015,116.0837,379373.666225,0
2024-07-28 00:00:00+00:00,3247.29,3282.63,3200.05,3272.14,87.3505,2024-07-28 23:59:59.999000+00:00,283842.054818,1580,49.4313,160456.151088,0
2024-07-29 00:00:00+00:00,3268.06,3395.36,3259.4,3320.52,223.6728,2024-07-29 23:59:59.999000+00:00,746234.853455,3451,131.6023,439985.156432,0
2024-07-30 00:00:00+00:00,3319.43,3364.99,3235.56,3280.49,147.2977,2024-07-30 23:59:59.999000+00:00,486784.476107,2727,85.937,284179.053111,0
2024-07-31 00:00:00+00:00,3278.06,3350.28,3214.89,3232.95,146.0637,2024-07-31 23:59:59.999000+00:00,479654.379969,2572,81.1841,267521.266796,0
2024-08-01 00:00:00+00:00,3231.73,3243.2,3081.42,3205.94,226.3665,2024-08-01 23:59:59.999000+00:00,716342.135414,3253,88.3801,280236.191864,0
2024-08-02 00:00:00+00:00,3204.73,3218.44,2970.0,2989.58,342.6071,2024-08-02 23:59:59.999000+00:00,1043806.189915,3696,106.133,323151.639653,0
2024-08-03 00:00:00+00:00,2987.4,3016.92,2861.62,2907.82,339.1386,2024-08-03 23:59:59.999000+00:00,1004616.756492,3063,83.1506,245836.472987,0
2024-08-04 00:00:00+00:00,2904.99,2933.73,2652.68,2697.33,369.9619,2024-08-04 23:59:59.999000+00:00,1025351.753939,3192,113.3951,314394.607876,0
2024-08-05 00:00:00+00:00,2697.2,2697.36,2184.69,2410.26,936.7099,2024-08-05 23:59:59.999000+00:00,2214356.336157,8489,374.2135,881549.419663,0
2024-08-06 00:00:00+00:00,2416.76,2551.16,2416.76,2460.09,264.7106,2024-08-06 23:59:59.999000+00:00,661938.120681,3811,121.6756,304511.073475,0
2024-08-07 00:00:00+00:00,2461.68,2548.25,2312.35,2339.72,549.6627,2024-08-07 23:59:59.999000+00:00,1348192.781212,4413,390.5077,963919.956617,0
2024-08-08 00:00:00+00:00,2343.79,2720.1,2322.36,2685.97,397.422,2024-08-08 23:59:59.999000+00:00,1010348.773903,3947,253.3957,644351.065473,0
2024-08-09 00:00:00+00:00,2682.55,2705.83,2554.8,2599.14,225.5715,2024-08-09 23:59:59.999000+00:00,593319.868796,3342,108.9119,286443.202375,0
2024-08-10 00:00:00+00:00,2599.75,2642.81,2576.77,2608.0,114.9087,2024-08-10 23:59:59.999000+00:00,300207.534511,1722,58.9234,154030.188888,0
2024-08-11 00:00:00+00:00,2608.0,2717.52,2541.25,2554.55,285.8378,2024-08-11 23:59:59.999000+00:00,746966.808854,3045,112.4369,293730.678442,0
2024-08-12 00:00:00+00:00,2554.58,2747.82,2512.0,2724.27,259.1647,2024-08-12 23:59:59.999000+00:00,685261.098815,3877,139.6404,369811.497655,0
2024-08-13 00:00:00+00:00,2721.48,2733.71,2612.5,2701.66,411.7548,2024-08-13 23:59:59.999000+00:00,1105454.697203,3144,215.7045,580027.246051,0
2024-08-14 00:00:00+00:00,2703.52,2778.99,2626.93,2662.18,341.5072,2024-08-14 23:59:59.999000+00:00,916308.101545,3027,181.1332,486007.366882,0
2024-08-15 00:00:00+00:00,2660.91,2674.18,2517.7,2567.92,221.3424,2024-08-15 23:59:59.999000+00:00,577734.179924,2669,113.4388,296164.021941,0
2024-08-16 00:00:00+00:00,2570.05,2627.71,2551.25,2593.04,231.0216,2024-08-16 23:59:59.999000+00:00,599473.051465,2337,106.7977,277342.690754,0
2024-08-17 00:00:00+00:00,2591.18,2624.26,2586.93,2612.18,130.3086,2024-08-17 23:59:59.999000+00:00,339808.38365,1299,82.3667,214872.445483,0
2024-08-18 00:00:00+00:00,2613.63,2684.07,2595.86,2612.44,190.4817,2024-08-18 23:59:59.999000+00:00,502544.064242,1942,132.5484,349798.251818,0
2024-08-19 00:00:00+00:00,2611.66,2647.32,2565.44,2636.0,128.0882,2024-08-19 23:59:59.999000+00:00,334565.282897,1936,69.9448,182991.089661,0
2024-08-20 00:00:00+00:00,2636.0,2694.2,2556.08,2573.3,243.7964,2024-08-20 23:59:59.999000+00:00,640640.829878,2276,155.0026,408476.200686,0
2024-08-21 00:00:00+00:00,2574.3,2662.58,2537.84,2631.39,187.4742,2024-08-21 23:59:59.999000+00:00,486751.343717,1987,107.9791,280167.645644,0
2024-08-22 00:00:00+00:00,2631.36,2641.71,2585.78,2620.53,102.6591,2024-08-22 23:59:59.999000+00:00,268333.695873,1296,57.1356,149662.959228,0
2024-08-23 00:00:00+00:00,2622.41,2798.19,2620.89,2762.0,240.7762,2024-08-23 23:59:59.999000+00:00,653011.03913,2609,168.0688,456340.515113,0
2024-08-24 00:00:00+00:00,2762.0,2819.4,2733.6,2766.63,209.7122,2024-08-24 23:59:59.999000+00:00,583494.263939,2042,94.681,263583.388149,0
2024-08-25 00:00:00+00:00,2767.64,2791.52,2735.56,2747.35,80.2529,2024-08-25 23:59:59.999000+00:00,221456.998584,1309,34.4436,95226.23062,0
2024-08-26 00:00:00+00:00,2747.36,2762.51,2667.78,2682.79,69.1532,2024-08-26 23:59:59.999000+00:00,187830.803761,1713,26.2779,71472.604638,0
2024-08-27 00:00:00+00:00,2682.48,2698.5,2404.35,2456.47,331.7764,2024-08-27 23:59:59.999000+00:00,843753.031136,3000,119.4167,304335.67738,0
2024-08-28 00:00:00+00:00,2452.55,2553.66,2422.08,2526.82,221.1633,2024-08-28 23:59:59.999000+00:00,551198.180661,2960,93.334,233235.456915,0
2024-08-29 00:00:00+00:00,2531.48,2593.47,2505.42,2527.55,113.6293,2024-08-29 23:59:59.999000+00:00,288853.690312,1784,70.8718,180450.732924,0
2024-08-30 00:00:00+00:00,2526.45,2551.03,2434.79,2528.03,144.4679,2024-08-30 23:59:59.999000+00:00,361000.172209,2080,76.2578,190889.271895,0
2024-08-31 00:00:00+00:00,2525.36,2532.34,2493.3,2513.17,56.7846,2024-08-31 23:59:59.999000+00:00,142991.66571,1006,28.2909,71290.355597,0
2024-09-01 00:00:00+00:00,2513.66,2515.79,2401.1,2429.64,219.9537,2024-09-01 23:59:59.999000+00:00,543017.497996,2067,85.735,211551.865577,0
2024-09-02 00:00:00+00:00,2426.59,2563.0,2426.59,2539.23,125.5994,2024-09-02 23:59:59.999000+00:00,314688.903607,2042,86.3533,216483.604816,0
2024-09-03 00:00:00+00:00,2537.09,2553.6,2421.13,2426.44,135.7685,2024-09-03 23:59:59.999000+00:00,336942.564679,2021,64.0351,158944.387053,0
2024-09-04 00:00:00+00:00,2427.7,2487.5,2309.32,2447.9,268.1334,2024-09-04 23:59:59.999000+00:00,642037.369125,2786,128.5777,308274.047175,0
2024-09-05 00:00:00+00:00,2447.92,2463.58,2350.0,2369.49,159.9787,2024-09-05 23:59:59.999000+00:00,382931.333257,2295,84.6275,202680.515861,0
2024-09-06 00:00:00+00:00,2369.45,2407.8,2151.25,2224.95,378.0032,2024-09-06 23:59:59.999000+00:00,862583.54397,3694,197.6925,451378.902061,0
2024-09-07 00:00:00+00:00,2224.75,2311.22,2221.9,2278.74,125.2389,2024-09-07 23:59:59.999000+00:00,284317.300349,1603,55.7291,126780.059962,0
2024-09-08 00:00:00+00:00,2276.0,2331.53,2246.18,2295.18,193.4812,2024-09-08 23:59:59.999000+00:00,441242.15742,1808,98.1183,223960.144432,0
2024-09-09 00:00:00+00:00,2297.36,2379.11,2274.75,2356.06,354.9884,2024-09-09 23:59:59.999000+00:00,827437.850258,2947,202.8777,473305.335622,0
2024-09-10 00:00:00+00:00,2358.03,2395.0,2320.9,2388.37,369.3748,2024-09-10 23:59:59.999000+00:00,868314.092014,2335,187.8897,442642.654225,0
2024-09-11 00:00:00+00:00,2389.01,2389.01,2278.8,2338.2,253.6507,2024-09-11 23:59:59.999000+00:00,591784.786288,2324,113.4849,265532.580221,0
2024-09-12 00:00:00+00:00,2339.43,2389.35,2316.52,2359.18,198.4834,2024-09-12 23:59:59.999000+00:00,467177.797696,1711,105.5345,248517.922372,0
2024-09-13 00:00:00+00:00,2361.9,2454.61,2339.32,2436.84,225.333,2024-09-13 23:59:59.999000+00:00,538656.377969,2054,146.6867,350743.105791,0
2024-09-14 00:00:00+00:00,2439.98,2439.98,2381.11,2417.22,124.195,2024-09-14 23:59:59.999000+00:00,300173.811094,1153,59.8283,144656.207582,0
2024-09-15 00:00:00+00:00,2416.94,2429.65,2287.41,2319.1,279.5025,2024-09-15 23:59:59.999000+00:00,663329.063495,2457,188.1406,447682.822895,0
2024-09-16 00:00:00+00:00,2315.93,2333.03,2253.04,2295.69,242.0616,2024-09-16 23:59:59.999000+00:00,553450.587245,2472,165.7159,378581.255585,0
2024-09-17 00:00:00+00:00,2294.58,2399.46,2264.2,2339.86,262.277,2024-09-17 23:59:59.999000+00:00,615271.715308,2101,93.6141,220670.271462,0
2024-09-18 00:00:00+00:00,2338.94,2374.54,2277.27,2367.82,396.5549,2024-09-18 23:59:59.999000+00:00,919481.155903,2914,282.5287,655120.649432,0
2024-09-19 00:00:00+00:00,2368.87,2492.8,2368.87,2460.06,442.6462,2024-09-19 23:59:59.999000+00:00,1076048.922873,3173,294.839,716542.625234,0
2024-09-20 00:00:00+00:00,2460.46,2571.47,2436.24,2559.52,457.8711,2024-09-20 23:59:59.999000+00:00,1159162.212539,3423,387.4007,981012.686795,0
2024-09-21 00:00:00+00:00,2562.2,2621.16,2531.62,2614.0,162.2234,2024-09-21 23:59:59.999000+00:00,415850.07531,1744,109.6625,281265.143941,0
2024-09-22 00:00:00+00:00,2614.43,2631.4,2526.4,2582.93,171.4258,2024-09-22 23:59:59.999000+00:00,442985.496515,2163,84.8144,219220.17437,0
2024-09-23 00:00:00+00:00,2580.17,2701.0,2541.25,2646.91,296.8912,2024-09-23 23:59:59.999000+00:00,785780.734054,2987,235.3596,622738.909587,0
2024-09-24 00:00:00+00:00,2649.0,2669.5,2590.0,2653.98,317.7596,2024-09-24 23:59:59.999000+00:00,835717.914312,2200,189.9669,499652.128471,0
2024-09-25 00:00:00+00:00,2651.33,2671.26,2556.63,2576.96,175.3097,2024-09-25 23:59:59.999000+00:00,456595.671571,2141,89.4029,232628.415968,0
2024-09-26 00:00:00+00:00,2577.04,2664.69,2558.56,2632.69,298.4704,2024-09-26 23:59:59.999000+00:00,784986.971555,2627,201.4262,529909.819274,0
2024-09-27 00:00:00+00:00,2631.94,2725.69,2616.59,2695.0,138.7252,2024-09-27 23:59:59.999000+00:00,371716.654406,2157,78.7918,211332.125789,0
2024-09-28 00:00:00+00:00,2695.0,2703.87,2650.88,2675.6,82.0516,2024-09-28 23:59:59.999000+00:00,219660.312315,1268,50.2397,134462.538877,0
2024-09-29 00:00:00+00:00,2677.03,2682.81,2634.72,2657.77,86.5762,2024-09-29 23:59:59.999000+00:00,229936.524393,1330,44.7967,119037.878016,0
2024-09-30 00:00:00+00:00,2657.74,2660.52,2576.77,2602.58,217.6521,2024-09-30 23:59:59.999000+00:00,568422.468351,2500,125.6778,328354.959451,0
2024-10-01 00:00:00+00:00,2601.59,2656.12,2426.01,2453.73,421.5524,2024-10-01 23:59:59.999000+00:00,1063715.844867,3428,121.1898,309304.708032,0
2024-10-02 00:00:00+00:00,2453.73,2500.06,2360.0,2368.27,220.1473,2024-10-02 23:59:59.999000+00:00,539216.53476,2272,91.0664,223384.921234,0
2024-10-03 00:00:00+00:00,2368.48,2407.02,2316.52,2351.45,124.335,2024-10-03 23:59:59.999000+00:00,292770.672866,1804,61.539,144978.014852,0
2024-10-04 00:00:00+00:00,2351.51,2440.03,2344.3,2414.82,88.2379,2024-10-04 23:59:59.999000+00:00,211502.593621,1488,41.3662,99254.528923,0
2024-10-05 00:00:00+00:00,2415.1,2427.88,2390.46,2409.59,87.6111,2024-10-05 23:59:59.999000+00:00,211179.101901,1184,54.2016,130752.318173,0
2024-10-06 00:00:00+00:00,2412.61,2452.82,2405.36,2437.51,71.4392,2024-10-06 23:59:59.999000+00:00,173767.965002,982,41.453,100927.724651,0
2024-10-07 00:00:00+00:00,2437.52,2518.28,2406.44,2422.18,264.2053,2024-10-07 23:59:59.999000+00:00,653529.538249,3313,112.8164,279574.741958,0
2024-10-08 00:00:00+00:00,2422.17,2465.66,2402.94,2441.67,128.2935,2024-10-08 23:59:59.999000+00:00,312423.097868,1807,65.7602,160146.508305,0
2024-10-09 00:00:00+00:00,2441.67,2471.76,2351.87,2368.1,133.3565,2024-10-09 23:59:59.999000+00:00,322778.543724,1806,59.8928,145871.812543,0
2024-10-10 00:00:00+00:00,2371.86,2419.11,2332.21,2384.36,128.9592,2024-10-10 23:59:59.999000+00:00,306751.457161,1874,71.364,169820.811226,0
2024-10-11 00:00:00+00:00,2384.99,2467.66,2381.85,2436.97,151.7271,2024-10-11 23:59:59.999000+00:00,370685.20107,1673,88.2807,215872.713329,0
2024-10-12 00:00:00+00:00,2439.4,2484.85,2432.7,2471.83,180.4791,2024-10-12 23:59:59.999000+00:00,444934.512696,1515,118.5279,292562.194292,0
2024-10-13 00:00:00+00:00,2471.81,2479.95,2437.2,2469.18,55.6201,2024-10-13 23:59:59.999000+00:00,136893.154941,1177,36.0196,88637.950902,0
2024-10-14 00:00:00+00:00,2465.3,2642.8,2443.67,2628.53,302.0188,2024-10-14 23:59:59.999000+00:00,779498.035925,3455,218.3276,564791.510724,0
2024-10-15 00:00:00+00:00,2628.53,2674.0,2538.75,2604.24,266.3226,2024-10-15 23:59:59.999000+00:00,691809.739918,2995,150.1649,391910.690171,0
